Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1737285472.7656534,676,1737285468,239682112,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7658877,677,1737285468,336681856,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.765997,678,1737285468,436681344,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.768105,679,1737285468,536681088,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.768171,680,1737285468,636680832,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7682414,681,1737285468,736680576,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7713904,682,1737285468,839680576,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7714713,683,1737285468,939680320,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7715552,684,1737285469,36680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.771895,685,1737285469,139680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7745752,686,1737285469,236679808,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
