Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1737286275.6802242,25650,1737286275,679517795,,2607004137000,1737283668673566443,1737283668673618688,3.611833095550537
1737286275.7802336,25651,1737286275,779528924,,2607104079000,1737283668673630128,1737283668673620736,3.622351884841919
1737286275.8802881,25652,1737286275,879554276,,2607203966000,1737283668673758628,1737283668673623040,3.6418700218200684
1737286275.98032,25653,1737286275,979573276,,2607303997000,1737283668673735924,1737283668673625344,3.6635921001434326
1737286276.0801716,25654,1737286276,79559739,,2607404103000,1737283668673605701,1737283668673627136,3.688685894012451
1737286276.1792157,25655,1737286276,178604109,,2607504024000,1737283668673222674,1737283668673627904,2.6986300945281982
1737286276.2803106,25656,1737286276,279592868,,2607604064000,1737283668673675035,1737283668673629952,3.6900548934936523
1737286276.3795118,25657,1737286276,378609016,,2607703991000,1737283668673261498,1737283668673630720,2.6967220306396484
1737286276.480167,25658,1737286276,479632053,,2607804084000,1737283668673676220,1737283668673632768,3.726517915725708
1737286276.5793588,25659,1737286276,578644257,,2607904020000,1737283668673246701,1737283668673633536,2.737592935562134
1737286276.6803854,25660,1737286276,679662257,,2608004079000,1737283668673696248,1737283668673635840,3.7573699951171875
1737286276.7798626,25661,1737286276,778735090,,2608104002000,1737283668673332386,1737283668673636864,2.781481981277466
1737286276.880341,25662,1737286276,879673701,,2608204150000,1737283668673632784,1737283668673638912,3.7660369873046875
1737286276.9794128,25663,1737286276,978703683,,2608304064000,1737283668673230247,1737283668673639680,2.8021109104156494
1737286277.0804596,25664,1737286277,79710535,,2608404093000,1737283668673695275,1737283668673641984,3.827610969543457
1737286277.1792774,25665,1737286277,178752609,,2608503978000,1737283668673345192,1737283668673643008,2.8400559425354004
1737286277.280507,25666,1737286277,279751942,,2608604045000,1737283668673772173,1737283668673645312,3.8527960777282715
1737286277.3793666,25667,1737286277,378759590,,2608704011000,1737283668673311978,1737283668673646336,2.8560190200805664
1737286277.4803092,25668,1737286277,479753479,,2608804200000,1737283668673623118,1737283668673648384,3.844926118850708
1737286277.5793052,25669,1737286277,578783071,,2608904016000,1737283668673322173,1737283668673649408,2.8764259815216064
1737286277.6805098,25670,1737286277,679808368,,2609004072000,1737283668673774479,1737283668673651712,3.9064249992370605
1737286277.779385,25671,1737286277,778813034,,2609103987000,1737283668673364941,1737283668673652992,2.9061119556427
1737286277.880375,25672,1737286277,879842923,,2609204251000,1737283668673614497,1737283668673655040,3.9368889331817627
1737286277.9794185,25673,1737286277,978809182,,2609304013000,1737283668673325376,1737283668673656064,2.9257779121398926
1737286278.0807054,25674,1737286278,79861349,,2609404116000,1737283668673749358,1737283668673658368,3.97485089302063
