Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,connected,armed,guided,manual_input,mode,system_status
1729403472.2568984,713,1729403472,255875186,,True,False,True,True,GUIDED,3
1729403473.2572432,714,1729403473,256023926,,True,False,True,True,GUIDED,3
1729403474.25711,715,1729403474,256160814,,True,False,True,True,GUIDED,3
1729403475.257046,716,1729403475,256313036,,True,False,True,True,GUIDED,3
1729403476.2617168,717,1729403476,260448665,,True,False,True,True,GUIDED,3
1729403477.256331,718,1729403477,255621923,,True,False,True,True,GUIDED,3
1729403478.2585845,719,1729403478,257783312,,True,False,True,True,GUIDED,3
1729403479.2571208,720,1729403479,255943163,,True,False,True,True,GUIDED,3
1729403480.2560837,721,1729403480,255049181,,True,False,True,True,GUIDED,3
1729403481.256422,722,1729403481,255209310,,True,False,True,True,GUIDED,3
1729403482.256441,723,1729403482,255311735,,True,False,True,True,GUIDED,3
1729403483.2566524,724,1729403483,255461864,,True,False,True,True,GUIDED,3
1729403483.4446259,725,1729403483,443482605,,True,False,False,True,STABILIZE,3
1729403484.2566702,726,1729403484,255598864,,True,False,False,True,STABILIZE,3
1729403485.2565608,727,1729403485,255749715,,True,False,False,True,STABILIZE,3
1729403485.6449292,728,1729403485,643812418,,True,False,True,True,GUIDED,3
1729403486.2560053,729,1729403486,254879992,,True,False,True,True,GUIDED,3
1729403487.2558227,730,1729403487,255019991,,True,False,True,True,GUIDED,3
1729403488.2562106,731,1729403488,255178546,,True,False,True,True,GUIDED,3
1729403489.2564442,732,1729403489,255319749,,True,False,True,True,GUIDED,3
1729403490.2561853,733,1729403490,255455990,,True,False,True,True,GUIDED,3
1729403491.25652,734,1729403491,255575933,,True,False,True,True,GUIDED,3
1729403492.255996,735,1729403492,254726674,,True,False,True,True,GUIDED,3
1729403493.255863,736,1729403493,254848840,,True,False,True,True,GUIDED,3
1729403494.256016,737,1729403494,254976265,,True,False,True,True,GUIDED,3
1729403495.2559135,738,1729403495,255149542,,True,False,True,True,GUIDED,3
1729403496.2552626,739,1729403496,254274949,,True,False,True,True,GUIDED,3
1729403497.2555783,740,1729403497,254461319,,True,False,True,True,GUIDED,3
1729403498.2607749,741,1729403498,259631022,,True,False,True,True,GUIDED,3
1729403499.2559123,742,1729403499,254710151,,True,False,True,True,GUIDED,3
1729403500.2555308,743,1729403500,254853058,,True,False,True,True,GUIDED,3
1729403501.256175,744,1729403501,255007428,,True,False,True,True,GUIDED,3
1729403502.25865,745,1729403502,257091297,,True,False,True,True,GUIDED,3
1729403503.2553613,746,1729403503,254246130,,True,False,True,True,GUIDED,3
1729403504.2553658,747,1729403504,254404907,,True,False,True,True,GUIDED,3
1729403505.2557704,748,1729403505,254594018,,True,False,True,True,GUIDED,3
1729403506.2607198,749,1729403506,259718202,,True,False,True,True,GUIDED,3
1729403507.2559657,750,1729403507,254835072,,True,False,True,True,GUIDED,3
1729403508.2548285,751,1729403508,253936516,,True,False,True,True,GUIDED,3
1729403509.144159,752,1729403509,143077238,,True,False,False,True,STABILIZE,3
1729403509.2551348,753,1729403509,254142312,,True,False,False,True,STABILIZE,3
1729403510.2553809,754,1729403510,254221163,,True,False,False,True,STABILIZE,3
1729403511.2552245,755,1729403511,254402033,,True,False,False,True,STABILIZE,3
1729403512.2546313,756,1729403512,253527384,,True,False,False,True,STABILIZE,3
1729403513.2545304,757,1729403513,253673402,,True,False,False,True,STABILIZE,3
1729403514.254529,758,1729403514,253791272,,True,False,False,True,STABILIZE,5
1729403515.2549996,759,1729403515,253957382,,True,False,False,True,STABILIZE,5
1729403516.2550232,760,1729403516,254068678,,True,False,False,True,STABILIZE,3
1729403516.9429402,761,1729403516,942142603,,True,False,True,True,GUIDED,3
1729403517.2541623,762,1729403517,253203844,,True,False,True,True,GUIDED,3
1729403518.254018,763,1729403518,253334991,,True,False,True,True,GUIDED,3
1729403519.254568,764,1729403519,253524139,,True,False,True,True,GUIDED,3
1729403520.2548473,765,1729403520,253679935,,True,False,True,True,GUIDED,3
1729403521.2546055,766,1729403521,253824156,,True,False,True,True,GUIDED,3
1729403522.25464,767,1729403522,253954359,,True,False,True,True,GUIDED,3
1729403523.253727,768,1729403523,253071248,,True,False,True,True,GUIDED,3
1729403523.5427465,769,1729403523,542126303,,True,False,False,True,STABILIZE,3
1729403524.2589118,770,1729403524,258220155,,True,False,False,True,STABILIZE,3
1729403525.2544923,771,1729403525,253342302,,True,False,False,True,STABILIZE,3
1729403526.2599397,772,1729403526,258469727,,True,False,False,True,STABILIZE,3
1729403527.2542734,773,1729403527,253630968,,True,False,False,True,STABILIZE,3
1729403528.2533996,774,1729403528,252751930,,True,False,False,True,STABILIZE,3
1729403529.04295,775,1729403529,41887967,,True,False,True,True,GUIDED,3
1729403529.2539835,776,1729403529,252925726,,True,False,True,True,GUIDED,3
1729403530.25429,777,1729403530,253067762,,True,False,True,True,GUIDED,3
1729403531.253855,778,1729403531,253205873,,True,False,True,True,GUIDED,3
1729403532.2592463,779,1729403532,258337039,,True,False,True,True,GUIDED,3
1729403533.2545443,780,1729403533,253473001,,True,False,True,True,GUIDED,3
1729403534.254476,781,1729403534,253601778,,True,False,True,True,GUIDED,3
1729403535.2534971,782,1729403535,252743370,,True,False,True,True,GUIDED,3
1729403536.2535505,783,1729403536,252890166,,True,False,True,True,GUIDED,3
1729403537.2537158,784,1729403537,253040869,,True,False,True,True,GUIDED,3
1729403538.2540336,785,1729403538,253195905,,True,False,True,True,GUIDED,3
1729403539.254472,786,1729403539,253339294,,True,False,True,True,GUIDED,3
1729403540.253204,787,1729403540,252458089,,True,False,True,True,GUIDED,3
1729403541.2537303,788,1729403541,252599904,,True,False,True,True,GUIDED,3
1729403542.25345,789,1729403542,252732736,,True,False,True,True,GUIDED,3
1729403543.2534776,790,1729403543,252844773,,True,False,True,True,GUIDED,3
1729403544.2536626,791,1729403544,252967735,,True,False,True,True,GUIDED,3
1729403545.2532933,792,1729403545,252155290,,True,False,True,True,GUIDED,3
1729403546.2530622,793,1729403546,252280827,,True,False,True,True,GUIDED,3
1729403547.2534235,794,1729403547,252395956,,True,False,True,True,GUIDED,3
1729403548.2546437,795,1729403548,253577733,,True,False,True,True,GUIDED,3
1729403549.2546406,796,1729403549,253688029,,True,False,True,True,GUIDED,3
1729403550.2550628,797,1729403550,253876454,,True,False,True,True,GUIDED,3
1729403551.2547374,798,1729403551,253968824,,True,False,True,True,GUIDED,3
1729403552.2547677,799,1729403552,254103508,,True,False,True,True,GUIDED,3
1729403553.252218,800,1729403553,251257119,,True,False,True,True,GUIDED,3
1729403554.2520478,801,1729403554,251409600,,True,False,True,True,GUIDED,3
1729403555.2546275,802,1729403555,253539451,,True,False,True,True,GUIDED,3
1729403556.254433,803,1729403556,253696765,,True,False,True,True,GUIDED,3
1729403557.2544928,804,1729403557,253807190,,True,False,True,True,GUIDED,3
1729403558.253918,805,1729403558,252954282,,True,False,True,True,GUIDED,3
1729403559.2541628,806,1729403559,253117208,,True,False,True,True,GUIDED,3
1729403560.2544086,807,1729403560,253290948,,True,False,True,True,GUIDED,3
1729403561.2542624,808,1729403561,253427336,,True,False,True,True,GUIDED,3
1729403562.2516954,809,1729403562,250577799,,True,False,True,True,GUIDED,3
1729403563.253812,810,1729403563,252683854,,True,False,True,True,GUIDED,3
1729403564.2535105,811,1729403564,252806279,,True,False,True,True,GUIDED,3
1729403565.2521536,812,1729403565,250982334,,True,False,True,True,GUIDED,3
1729403566.2540708,813,1729403566,253090630,,True,False,True,True,GUIDED,3
1729403567.2539914,814,1729403567,253237036,,True,False,True,True,GUIDED,3
1729403568.253264,815,1729403568,252385684,,True,False,True,True,GUIDED,3
1729403569.251239,816,1729403569,250542924,,True,False,True,True,GUIDED,3
1729403570.2533495,817,1729403570,252643201,,True,False,True,True,GUIDED,3
1729403571.2505822,818,1729403571,249769627,,True,False,True,True,GUIDED,3
1729403572.2537167,819,1729403572,252942070,,True,False,True,True,GUIDED,3
1729403573.2537425,820,1729403573,253073570,,True,False,True,True,GUIDED,3
1729403574.2513084,821,1729403574,250225754,,True,False,True,True,GUIDED,3
1729403575.2533135,822,1729403575,252374180,,True,False,True,True,GUIDED,3
1729403576.2513397,823,1729403576,250523531,,True,False,True,True,GUIDED,3
1729403577.2537503,824,1729403577,252633438,,True,False,True,True,GUIDED,3
1729403578.2509398,825,1729403578,249791048,,True,False,True,True,GUIDED,3
1729403579.2529008,826,1729403579,251916751,,True,False,True,True,GUIDED,3
1729403580.2511947,827,1729403580,250401029,,True,False,True,True,GUIDED,3
1729403581.2532175,828,1729403581,252286028,,True,False,True,True,GUIDED,3
1729403582.2532372,829,1729403582,252383361,,True,False,True,True,GUIDED,3
1729403583.2532783,830,1729403583,252514101,,True,False,True,True,GUIDED,3
1729403584.253239,831,1729403584,251748860,,True,False,True,True,GUIDED,3
1729403585.2527747,832,1729403585,251776544,,True,False,True,True,GUIDED,3
1729403586.2530954,833,1729403586,251924581,,True,False,True,True,GUIDED,3
1729403587.250573,834,1729403587,249114061,,True,False,True,True,GUIDED,3
1729403588.2531238,835,1729403588,252188746,,True,False,True,True,GUIDED,3
1729403589.2501512,836,1729403589,249325190,,True,False,True,True,GUIDED,3
1729403590.252249,837,1729403590,251468967,,True,False,True,True,GUIDED,3
1729403591.2523894,838,1729403591,251598837,,True,False,True,True,GUIDED,3
1729403592.252617,839,1729403592,251778299,,True,False,True,True,GUIDED,3
1729403593.252568,840,1729403593,251902428,,True,False,True,True,GUIDED,3
1729403594.2531219,841,1729403594,252037576,,True,False,True,True,GUIDED,3
1729403595.2499785,842,1729403595,249159446,,True,False,True,True,GUIDED,3
1729403596.252308,843,1729403596,251328501,,True,False,True,True,GUIDED,3
1729403597.2525246,844,1729403597,251443500,,True,False,True,True,GUIDED,3
1729403598.2497034,845,1729403598,248581333,,True,False,True,True,GUIDED,3
1729403599.2523808,846,1729403599,251715814,,True,False,True,True,GUIDED,3
1729403600.2525616,847,1729403600,251880887,,True,False,True,True,GUIDED,3
1729403601.2517867,848,1729403601,251020535,,True,False,True,True,GUIDED,3
1729403602.2520132,849,1729403602,251171497,,True,False,True,True,GUIDED,3
1729403603.2522075,850,1729403603,251316978,,True,False,True,True,GUIDED,3
1729403604.2525866,851,1729403604,251450625,,True,False,True,True,GUIDED,3
1729403605.2495492,852,1729403605,248562773,,True,False,True,True,GUIDED,3
1729403606.25188,853,1729403606,250708346,,True,False,True,True,GUIDED,3
1729403607.2518659,854,1729403607,250878957,,True,False,True,True,GUIDED,3
1729403608.2520545,855,1729403608,250976901,,True,False,True,True,GUIDED,3
1729403609.24882,856,1729403609,248144252,,True,False,True,True,GUIDED,3
1729403610.2513733,857,1729403610,250310437,,True,False,True,True,GUIDED,3
1729403611.2511413,858,1729403611,250391992,,True,False,True,True,GUIDED,3
1729403612.2516248,859,1729403612,250542695,,True,False,True,True,GUIDED,3
1729403613.2514942,860,1729403613,250707361,,True,False,True,True,GUIDED,3
1729403614.248655,861,1729403614,247808471,,True,False,True,True,GUIDED,3
1729403615.2519763,862,1729403615,250981174,,True,False,True,True,GUIDED,3
1729403616.248742,863,1729403616,248114118,,True,False,True,True,GUIDED,3
1729403617.2511473,864,1729403617,250423988,,True,False,True,True,GUIDED,3
1729403618.2514074,865,1729403618,250423821,,True,False,True,True,GUIDED,3
1729403619.251281,866,1729403619,250544098,,True,False,True,True,GUIDED,3
1729403620.2484488,867,1729403620,247687801,,True,False,True,True,GUIDED,3
1729403621.2510972,868,1729403621,249843486,,True,False,True,True,GUIDED,3
1729403622.2509391,869,1729403622,250008189,,True,False,True,True,GUIDED,3
1729403622.4397767,870,1729403622,439011411,,True,False,False,True,STABILIZE,3
1729403623.249198,871,1729403623,248117225,,True,False,False,True,STABILIZE,3
1729403624.2511914,872,1729403624,250274317,,True,False,False,True,STABILIZE,3
1729403625.2510505,873,1729403625,250400168,,True,False,False,True,STABILIZE,3
1729403626.2501721,874,1729403626,249495094,,True,False,False,True,STABILIZE,3
1729403627.2508972,875,1729403627,249693593,,True,False,False,True,STABILIZE,3
1729403628.2508836,876,1729403628,249795722,,True,False,False,True,STABILIZE,3
1729403629.2506707,877,1729403629,249953981,,True,False,False,True,STABILIZE,3
1729403630.2509449,878,1729403630,250069369,,True,False,False,True,STABILIZE,3
1729403631.2503972,879,1729403631,249214443,,True,False,False,True,STABILIZE,3
1729403632.250603,880,1729403632,249360886,,True,False,False,True,STABILIZE,3
1729403633.2502506,881,1729403633,249512886,,True,False,False,True,STABILIZE,3
1729403634.2509785,882,1729403634,249665348,,True,False,False,True,STABILIZE,3
1729403635.250918,883,1729403635,249766718,,True,False,False,True,STABILIZE,3
1729403636.2514014,884,1729403636,249977995,,True,False,False,True,STABILIZE,3
1729403637.2481012,885,1729403637,247067365,,True,False,False,True,STABILIZE,3
1729403638.2500284,886,1729403638,249221587,,True,False,False,True,STABILIZE,3
1729403639.2501204,887,1729403639,249347179,,True,False,False,True,STABILIZE,3
1729403640.2506588,888,1729403640,249486104,,True,False,False,True,STABILIZE,3
1729403641.2506585,889,1729403641,249645066,,True,False,False,True,STABILIZE,3
1729403642.2495222,890,1729403642,248779473,,True,False,False,True,STABILIZE,3
1729403643.249699,891,1729403643,248935843,,True,False,False,True,STABILIZE,3
1729403644.2503977,892,1729403644,249079898,,True,False,False,True,STABILIZE,3
1729403645.2505198,893,1729403645,249223008,,True,False,False,True,STABILIZE,3
1729403646.2503014,894,1729403646,249359341,,True,False,False,True,STABILIZE,3
1729403647.2500203,895,1729403647,248466044,,True,False,False,True,STABILIZE,3
1729403648.2501352,896,1729403648,248615877,,True,False,False,True,STABILIZE,3
1729403649.2494383,897,1729403649,248721006,,True,False,False,True,STABILIZE,3
1729403650.2500176,898,1729403650,248894542,,True,False,False,True,STABILIZE,3
1729403651.2497294,899,1729403651,249048283,,True,False,False,True,STABILIZE,3
1729403652.2492356,900,1729403652,248172208,,True,False,False,True,STABILIZE,3
1729403653.2489803,901,1729403653,248306578,,True,False,False,True,STABILIZE,3
1729403654.249704,902,1729403654,248454744,,True,False,False,True,STABILIZE,3
1729403655.2497802,903,1729403655,248593799,,True,False,False,True,STABILIZE,3
1729403656.2499125,904,1729403656,248720131,,True,False,False,True,STABILIZE,3
1729403657.2495565,905,1729403657,248897242,,True,False,False,True,STABILIZE,3
1729403658.2468874,906,1729403658,246012964,,True,False,False,True,STABILIZE,3
1729403659.2493598,907,1729403659,248171944,,True,False,False,True,STABILIZE,3
1729403660.2493384,908,1729403660,248281796,,True,False,False,True,STABILIZE,3
1729403661.249432,909,1729403661,248429314,,True,False,False,True,STABILIZE,3
1729403662.2497442,910,1729403662,248573795,,True,False,False,True,STABILIZE,3
1729403663.2487595,911,1729403663,247703312,,True,False,False,True,STABILIZE,3
1729403664.2486598,912,1729403664,247865219,,True,False,False,True,STABILIZE,3
1729403665.249165,913,1729403665,248011163,,True,False,False,True,STABILIZE,3
1729403666.2494385,914,1729403666,248157922,,True,False,False,True,STABILIZE,3
1729403667.2492273,915,1729403667,248303643,,True,False,False,True,STABILIZE,3
1729403668.248096,916,1729403668,247423217,,True,False,False,True,STABILIZE,3
1729403669.2482612,917,1729403669,247567624,,True,False,False,True,STABILIZE,3
1729403670.248384,918,1729403670,247694419,,True,False,False,True,STABILIZE,3
1729403671.249149,919,1729403671,247858048,,True,False,False,True,STABILIZE,3
1729403672.2487738,920,1729403672,247989789,,True,False,False,True,STABILIZE,3
1729403673.2490997,921,1729403673,248102899,,True,False,False,True,STABILIZE,3
1729403674.2483938,922,1729403674,247279010,,True,False,False,True,STABILIZE,3
1729403675.248261,923,1729403675,247402916,,True,False,False,True,STABILIZE,3
1729403676.2486432,924,1729403676,247543916,,True,False,False,True,STABILIZE,3
1729403677.24876,925,1729403677,247689656,,True,False,False,True,STABILIZE,3
1729403678.24893,926,1729403678,247835452,,True,False,False,True,STABILIZE,3
1729403679.24605,927,1729403679,244961673,,True,False,False,True,STABILIZE,3
1729403680.2481823,928,1729403680,247088376,,True,False,False,True,STABILIZE,3
1729403681.248299,929,1729403681,247209042,,True,False,False,True,STABILIZE,3
1729403682.248677,930,1729403682,247372820,,True,False,False,True,STABILIZE,3
1729403683.2486227,931,1729403683,247501893,,True,False,False,True,STABILIZE,3
1729403684.2477312,932,1729403684,246649170,,True,False,False,True,STABILIZE,3
1729403685.2478988,933,1729403685,246830799,,True,False,False,True,STABILIZE,3
1729403686.246334,934,1729403686,244960891,,True,False,False,True,STABILIZE,3
1729403687.248454,935,1729403687,247117150,,True,False,False,True,STABILIZE,3
1729403688.2484174,936,1729403688,247261927,,True,False,False,True,STABILIZE,3
1729403689.2488225,937,1729403689,247365297,,True,False,False,True,STABILIZE,3
1729403690.2477877,938,1729403690,246522685,,True,False,False,True,STABILIZE,3
1729403691.247993,939,1729403691,246652888,,True,False,False,True,STABILIZE,3
1729403692.2479296,940,1729403692,246798962,,True,False,False,True,STABILIZE,3
1729403693.2481055,941,1729403693,246944683,,True,False,False,True,STABILIZE,3
1729403694.2482457,942,1729403694,247058924,,True,False,False,True,STABILIZE,3
1729403695.2473207,943,1729403695,246212053,,True,False,False,True,STABILIZE,3
1729403696.247459,944,1729403696,246351922,,True,False,False,True,STABILIZE,3
1729403697.245791,945,1729403697,244506718,,True,False,False,True,STABILIZE,3
1729403698.2478194,946,1729403698,246625551,,True,False,False,True,STABILIZE,3
1729403699.2478273,947,1729403699,246756106,,True,False,False,True,STABILIZE,3
1729403700.2449193,948,1729403700,243888087,,True,False,False,True,STABILIZE,3
1729403701.247337,949,1729403701,246053105,,True,False,False,True,STABILIZE,3
1729403702.246812,950,1729403702,246177363,,True,False,False,True,STABILIZE,3
1729403703.24697,951,1729403703,246318474,,True,False,False,True,STABILIZE,3
1729403704.2461154,952,1729403704,245472492,,True,False,False,True,STABILIZE,3
1729403705.246711,953,1729403705,245615639,,True,False,False,True,STABILIZE,3
1729403706.2468016,954,1729403706,245788768,,True,False,False,True,STABILIZE,3
1729403707.2465997,955,1729403707,245921286,,True,False,False,True,STABILIZE,3
1729403708.2452137,956,1729403708,244070489,,True,False,False,True,STABILIZE,3
1729403709.24728,957,1729403709,246190526,,True,False,False,True,STABILIZE,3
1729403710.2473917,958,1729403710,246313840,,True,False,False,True,STABILIZE,3
1729403711.2465897,959,1729403711,245466228,,True,False,False,True,STABILIZE,3
1729403712.2463121,960,1729403712,245587691,,True,False,False,True,STABILIZE,3
1729403713.2463367,961,1729403713,245703357,,True,False,False,True,STABILIZE,3
1729403714.2465386,962,1729403714,245866745,,True,False,False,True,STABILIZE,3
1729403715.2467582,963,1729403715,246017596,,True,False,False,True,STABILIZE,3
1729403716.246262,964,1729403716,245154559,,True,False,False,True,STABILIZE,3
1729403717.246395,965,1729403717,245288595,,True,False,False,True,STABILIZE,3
1729403718.246516,966,1729403718,245433335,,True,False,False,True,STABILIZE,3
1729403719.246717,967,1729403719,245601205,,True,False,False,True,STABILIZE,3
1729403720.2467601,968,1729403720,245728241,,True,False,False,True,STABILIZE,3
1729403721.2439802,969,1729403721,242858667,,True,False,False,True,STABILIZE,3
1729403722.2460926,970,1729403722,244974425,,True,False,False,True,STABILIZE,3
1729403723.2462304,971,1729403723,245143629,,True,False,False,True,STABILIZE,3
1729403724.2462437,972,1729403724,245269758,,True,False,False,True,STABILIZE,3
1729403725.2463121,973,1729403725,245422424,,True,False,False,True,STABILIZE,3
1729403726.2467356,974,1729403726,245575590,,True,False,False,True,STABILIZE,3
1729403727.2457435,975,1729403727,244722534,,True,False,False,True,STABILIZE,3
1729403728.2456808,976,1729403728,244849829,,True,False,False,True,STABILIZE,3
1729403729.245822,977,1729403729,245004495,,True,False,False,True,STABILIZE,3
1729403730.2463346,978,1729403730,245151661,,True,False,False,True,STABILIZE,3
1729403731.2459602,979,1729403731,245261105,,True,False,False,True,STABILIZE,3
