Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7
1729403427.4301913,2462,1729403427,427902080,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403427.5337965,2463,1729403427,529894912,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403427.6329882,2464,1729403427,629888000,,255,1502,1500,1003,1502,1003,1000,1000,1000
1729403427.7333956,2465,1729403427,728880832,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403427.8314958,2466,1729403427,828876736,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403427.9313807,2467,1729403427,928872896,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403428.0332854,2468,1729403428,29865216,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403428.1321926,2469,1729403428,129860096,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403428.232764,2470,1729403428,229855488,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403428.3321347,2471,1729403428,329848576,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403428.4325325,2472,1729403428,429841664,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403428.5299537,2473,1729403428,526837568,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403428.6336458,2474,1729403428,628833728,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403428.732649,2475,1729403428,729826560,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403428.8326643,2476,1729403428,829821696,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403428.9329412,2477,1729403428,929814784,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403429.0318105,2478,1729403429,29807616,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403429.1297636,2479,1729403429,126800960,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403429.2319424,2480,1729403429,229797632,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403429.3318503,2481,1729403429,328794304,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403429.4330099,2482,1729403429,429797376,,255,1502,1500,1003,1503,1002,1000,1000,999
1729403429.5314128,2483,1729403429,529790976,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403429.6299136,2484,1729403429,627782784,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403429.733082,2485,1729403429,729778432,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403429.8319037,2486,1729403429,829771776,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403429.9320242,2487,1729403429,927768448,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403430.0323832,2488,1729403430,28761792,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403430.1319885,2489,1729403430,128758976,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403430.23241,2490,1729403430,229751040,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403430.3319516,2491,1729403430,329746432,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403430.4326265,2492,1729403430,429738496,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403430.531316,2493,1729403430,528735424,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403430.6312616,2494,1729403430,628732352,,255,1502,1500,1002,1503,1002,1000,1000,1000
1729403430.7316082,2495,1729403430,728729536,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403430.8316774,2496,1729403430,829725440,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403430.9314442,2497,1729403430,929721344,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403431.0329347,2498,1729403431,28715456,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403431.1320593,2499,1729403431,129708032,,255,1502,1500,1002,1503,1002,1000,1000,1000
1729403431.2337253,2500,1729403431,227700864,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403431.33099,2501,1729403431,326698048,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403431.4322062,2502,1729403431,428694976,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403431.532617,2503,1729403431,529691392,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403431.6340716,2504,1729403431,631683968,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403431.7329452,2505,1729403431,729676544,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403431.8325262,2506,1729403431,828673984,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403431.9327984,2507,1729403431,929666816,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403432.0327144,2508,1729403432,28659904,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403432.1314404,2509,1729403432,127657088,,255,1502,1500,1003,1503,1002,1000,1000,999
1729403432.2336783,2510,1729403432,229652480,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403432.3319612,2511,1729403432,329645312,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403432.4317489,2512,1729403432,429638400,,255,1502,1500,1002,1503,1002,1000,1000,1000
1729403432.5311434,2513,1729403432,528635840,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403432.631872,2514,1729403432,628633536,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403432.7296667,2515,1729403432,726631232,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403432.8304381,2516,1729403432,827627392,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403432.9311066,2517,1729403432,927623040,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403433.0317864,2518,1729403433,29616640,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403433.1317115,2519,1729403433,129611776,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403433.2357843,2520,1729403433,228608960,,255,1502,1500,1003,1503,1003,1000,999,1000
1729403433.3316488,2521,1729403433,328602304,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403433.4322658,2522,1729403433,428598720,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403433.5337644,2523,1729403433,529593856,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403433.6310482,2524,1729403433,626588992,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403433.7331984,2525,1729403433,729584128,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403433.8336303,2526,1729403433,829577472,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403433.9343438,2527,1729403433,929571072,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403434.0349903,2528,1729403434,29564416,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403434.1313667,2529,1729403434,128558016,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403434.2320616,2530,1729403434,228551360,,255,1502,1500,1003,1503,1003,1000,1000,999
1729403434.3307054,2531,1729403434,328543936,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403434.431636,2532,1729403434,429537280,,255,1502,1500,1002,1503,1003,1000,1000,1000
1729403434.5309708,2533,1729403434,528532672,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403434.6309886,2534,1729403434,628529344,,255,1502,1500,1003,1503,1002,1000,1000,1000
1729403434.7306457,2535,1729403434,726523200,,255,1502,1500,1003,1503,1003,999,1000,1000
1729403434.8310378,2536,1729403434,828519872,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403434.9317234,2537,1729403434,929515264,,255,1502,1500,1003,1504,1002,1000,1000,1000
1729403435.0310876,2538,1729403435,29509120,,255,1502,1500,1003,1502,1003,1000,1000,999
1729403435.1314623,2539,1729403435,127504512,,255,1502,1500,1003,1502,1002,1000,1000,1000
1729403435.2320476,2540,1729403435,229498112,,255,1502,1500,1002,1502,1003,1000,1000,1000
1729403435.3321452,2541,1729403435,329490432,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403435.4306753,2542,1729403435,427484288,,255,1502,1500,1003,1503,1002,1000,999,1000
1729403435.531498,2543,1729403435,528477120,,255,1502,1500,1003,1503,1003,1000,1000,1000
1729403435.6300843,2544,1729403435,627473024,,255,1502,1500,1003,1504,1003,1000,1000,1000
1729403435.7323878,2545,1729403435,729465600,,255,1502,1500,1006,1504,1003,1000,1000,1000
1729403435.829619,2546,1729403435,827458176,,255,1502,1500,1006,1530,1002,1000,1000,1000
1729403435.9312034,2547,1729403435,928454848,,255,1502,1500,1004,1503,1003,1000,1000,1000
1729403436.0324798,2548,1729403436,28448960,,255,1502,1500,1004,1503,1003,1000,1000,999
1729403436.1315978,2549,1729403436,128440768,,255,1502,1500,1001,1502,1002,999,1000,1000
1729403436.2316434,2550,1729403436,227437696,,255,1502,1500,999,1501,1003,1000,1000,1000
1729403436.3314443,2551,1729403436,328434112,,255,1502,1500,1000,1500,1003,1000,1000,1000
1729403436.4316423,2552,1729403436,429433088,,255,1502,1500,1000,1500,1002,1000,999,1000
1729403436.5328295,2553,1729403436,528429248,,255,1502,1500,999,1275,1003,1000,1000,1000
1729403436.6313167,2554,1729403436,628421824,,255,1502,1500,1000,1294,1003,999,1000,1000
1729403436.733454,2555,1729403436,731416192,,255,1502,1500,1000,1501,1003,999,1000,1000
1729403436.8311992,2556,1729403436,828413120,,255,1502,1500,999,1501,1003,1000,1000,1000
1729403436.9314291,2557,1729403436,929406208,,255,1502,1500,1000,1501,1002,1000,1000,1000
1729403437.0318549,2558,1729403437,29400832,,255,1502,1500,1000,1500,1003,999,1000,1000
1729403437.1340737,2559,1729403437,131394432,,255,1502,1500,1000,1500,1002,1000,1000,1000
1729403437.2310426,2560,1729403437,229387520,,255,1502,1500,1000,1500,1003,1000,1000,1000
1729403437.3320653,2561,1729403437,329380608,,255,1502,1500,1000,1500,1001,1000,1000,1000
1729403437.4319344,2562,1729403437,429373696,,255,1502,1500,1000,1500,1003,1000,1000,1000
1729403437.531502,2563,1729403437,528367040,,255,1502,1500,1000,1500,1003,1000,1000,999
1729403437.6313813,2564,1729403437,628360128,,255,1502,1500,1000,1500,1002,1000,1000,1000
1729403437.7333922,2565,1729403437,731352448,,255,1502,1500,1000,1500,1003,1000,1000,1000
1729403437.8323443,2566,1729403437,829346048,,255,1502,1500,1000,1500,1002,999,1000,1000
1729403437.9325335,2567,1729403437,929339136,,255,1502,1500,1000,1500,1003,1000,1000,1000
1729403438.0317748,2568,1729403438,29332736,,255,1502,1500,1000,1500,1003,1000,1000,999
1729403438.1310604,2569,1729403438,127325824,,255,1502,1500,1000,1501,1002,1000,1000,1000
1729403438.2328434,2570,1729403438,229319168,,255,1502,1500,1000,1501,1003,1000,1000,1000
1729403438.3328257,2571,1729403438,328312512,,255,1502,1500,1000,1502,1003,999,1000,1000
1729403438.431099,2572,1729403438,427306112,,255,1502,1500,999,1502,1003,1000,1000,1000
1729403438.532805,2573,1729403438,529301504,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403438.632604,2574,1729403438,629295104,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403438.7329776,2575,1729403438,729288704,,255,1502,1500,1000,1502,1002,1000,1000,1000
1729403438.8318458,2576,1729403438,828282304,,255,1502,1500,1001,1502,1003,999,1000,1000
1729403438.9309301,2577,1729403438,928276160,,255,1502,1500,1001,1502,1002,1000,1000,1000
1729403439.0311542,2578,1729403439,28269760,,255,1502,1500,1001,1502,1002,1000,999,1000
1729403439.1311152,2579,1729403439,128265152,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403439.2352653,2580,1729403439,231259008,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403439.332825,2581,1729403439,329252608,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403439.4327085,2582,1729403439,429246464,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403439.5328524,2583,1729403439,527240064,,255,1502,1500,1000,1502,1003,999,1000,1000
1729403439.6335201,2584,1729403439,629234176,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403439.7314441,2585,1729403439,729228032,,255,1502,1500,1000,1502,1003,1000,999,1000
1729403439.8310714,2586,1729403439,828222144,,255,1502,1500,999,1502,1003,1000,1000,1000
1729403439.930805,2587,1729403439,929216256,,255,1502,1500,1000,1502,1003,1000,1000,999
1729403440.031661,2588,1729403440,29210368,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403440.1318893,2589,1729403440,129204480,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403440.2308867,2590,1729403440,228202176,,255,1502,1500,1000,1502,1001,1000,1000,1000
1729403440.33123,2591,1729403440,329196288,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403440.4311392,2592,1729403440,429189120,,255,1502,1500,1000,1502,1002,1000,1000,1000
1729403440.5315843,2593,1729403440,529181952,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403440.6294231,2594,1729403440,627174528,,255,1502,1500,1000,1502,1003,999,1000,1000
1729403440.7313495,2595,1729403440,729170944,,255,1502,1500,1000,1502,1003,1000,1000,1000
1729403440.8313887,2596,1729403440,829165568,,255,1502,1500,1000,1502,1002,1000,1000,999
