Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_ref.secs,time_ref.nsecs,source
1729403438.133685,2569,1729403438,132222428,,1729403455,132900000,fcu
1729403438.2364738,2570,1729403438,232901280,,1729403455,233122000,fcu
1729403438.3354573,2571,1729403438,332301798,,1729403455,333188000,fcu
1729403438.436397,2572,1729403438,432244372,,1729403455,433043000,fcu
1729403438.537504,2573,1729403438,534228465,,1729403455,535362000,fcu
1729403438.637034,2574,1729403438,634214872,,1729403455,635538000,fcu
1729403438.735323,2575,1729403438,734273372,,1729403455,735342000,fcu
1729403438.8342674,2576,1729403438,832347168,,1729403455,832895000,fcu
1729403438.9344501,2577,1729403438,932673668,,1729403455,933191000,fcu
1729403439.035575,2578,1729403439,34374965,,1729403456,35531000,fcu
1729403439.1356063,2579,1729403439,134303057,,1729403456,135635000,fcu
1729403439.2382793,2580,1729403439,234454872,,1729403456,235611000,fcu
1729403439.3372545,2581,1729403439,334282298,,1729403456,335442000,fcu
1729403439.436798,2582,1729403439,434300983,,1729403456,435378000,fcu
1729403439.5355947,2583,1729403439,532381705,,1729403456,532913000,fcu
1729403439.6362598,2584,1729403439,633374261,,1729403456,633178000,fcu
1729403439.7353158,2585,1729403439,734371946,,1729403456,735326000,fcu
1729403439.83411,2586,1729403439,832770205,,1729403456,833174000,fcu
1729403439.9345055,2587,1729403439,932857705,,1729403456,933181000,fcu
1729403440.0355465,2588,1729403440,34453557,,1729403457,35358000,fcu
1729403440.1356373,2589,1729403440,134488797,,1729403457,135339000,fcu
1729403440.2342703,2590,1729403440,232075686,,1729403457,233122000,fcu
1729403440.3345857,2591,1729403440,332964408,,1729403457,333065000,fcu
1729403440.4363341,2592,1729403440,434668371,,1729403457,435598000,fcu
1729403440.535408,2593,1729403440,534485038,,1729403457,535352000,fcu
1729403440.6341138,2594,1729403440,632586353,,1729403457,633030000,fcu
1729403440.7358065,2595,1729403440,734581445,,1729403457,735516000,fcu
1729403440.8349602,2596,1729403440,832975760,,1729403457,833185000,fcu
1729403440.9321976,2597,1729403440,931647260,,1729403457,932884000,fcu
1729403441.0358422,2598,1729403441,34618426,,1729403458,35840000,fcu
1729403441.1388657,2599,1729403441,136667149,,1729403458,137985000,fcu
1729403441.236245,2600,1729403441,234647130,,1729403458,235438000,fcu
1729403441.3361573,2601,1729403441,334890315,,1729403458,335590000,fcu
1729403441.4364734,2602,1729403441,434943704,,1729403458,435572000,fcu
1729403441.535401,2603,1729403441,531690982,,1729403458,532983000,fcu
1729403441.6357539,2604,1729403441,634742500,,1729403458,635828000,fcu
1729403441.7367742,2605,1729403441,734654963,,1729403458,735452000,fcu
1729403441.836869,2606,1729403441,831906278,,1729403458,833139000,fcu
1729403441.935579,2607,1729403441,934703241,,1729403458,935328000,fcu
1729403442.0333443,2608,1729403442,31834537,,1729403459,33029000,fcu
1729403442.135929,2609,1729403442,134757463,,1729403459,135560000,fcu
1729403442.2376585,2610,1729403442,234800574,,1729403459,235731000,fcu
1729403442.337577,2611,1729403442,334749907,,1729403459,335431000,fcu
1729403442.4357717,2612,1729403442,431833055,,1729403459,432957000,fcu
1729403442.5365667,2613,1729403442,535809259,,1729403459,535559000,fcu
1729403442.6353588,2614,1729403442,632186870,,1729403459,633086000,fcu
1729403442.7345433,2615,1729403442,732287796,,1729403459,733185000,fcu
1729403442.8377585,2616,1729403442,832108777,,1729403459,833153000,fcu
1729403442.9344761,2617,1729403442,932111147,,1729403459,933154000,fcu
1729403443.0344112,2618,1729403443,32240351,,1729403460,33032000,fcu
1729403443.1359193,2619,1729403443,134895925,,1729403460,135380000,fcu
1729403443.2386127,2620,1729403443,234919258,,1729403460,235640000,fcu
1729403443.3335683,2621,1729403443,332228536,,1729403460,333187000,fcu
1729403443.435734,2622,1729403443,434312443,,1729403460,435688000,fcu
1729403443.534391,2623,1729403443,532408758,,1729403460,533246000,fcu
1729403443.6355553,2624,1729403443,634989591,,1729403460,636056000,fcu
1729403443.7361298,2625,1729403443,734286573,,1729403460,735595000,fcu
1729403443.834119,2626,1729403443,832392017,,1729403460,833168000,fcu
1729403443.933255,2627,1729403443,932051573,,1729403460,932908000,fcu
1729403444.0343914,2628,1729403444,32451813,,1729403461,33179000,fcu
1729403444.135179,2629,1729403444,132471887,,1729403461,133267000,fcu
1729403444.235338,2630,1729403444,234081258,,1729403461,235343000,fcu
1729403444.336209,2631,1729403444,335109517,,1729403461,335639000,fcu
1729403444.4336782,2632,1729403444,432085184,,1729403461,432951000,fcu
1729403444.5352337,2633,1729403444,532444295,,1729403461,533323000,fcu
1729403444.6350467,2634,1729403444,634124313,,1729403461,635382000,fcu
1729403444.7352388,2635,1729403444,734083498,,1729403461,735416000,fcu
1729403444.833897,2636,1729403444,832502091,,1729403461,833111000,fcu
1729403444.9359407,2637,1729403444,935174387,,1729403461,935842000,fcu
1729403445.033924,2638,1729403445,32475665,,1729403462,33582000,fcu
1729403445.1347814,2639,1729403445,132558461,,1729403462,133108000,fcu
1729403445.2358665,2640,1729403445,234215313,,1729403462,235570000,fcu
1729403445.3343146,2641,1729403445,332532202,,1729403462,333563000,fcu
1729403445.4351082,2642,1729403445,434185609,,1729403462,435645000,fcu
1729403445.535782,2643,1729403445,534249350,,1729403462,535466000,fcu
1729403445.636675,2644,1729403445,634460053,,1729403462,635778000,fcu
1729403445.7339642,2645,1729403445,732539238,,1729403462,733503000,fcu
1729403445.8367116,2646,1729403445,831660979,,1729403462,833111000,fcu
1729403445.935626,2647,1729403445,934287312,,1729403462,935424000,fcu
1729403446.0352387,2648,1729403446,32752794,,1729403463,33177000,fcu
1729403446.1341777,2649,1729403446,131140571,,1729403463,131032000,fcu
1729403446.2354043,2650,1729403446,234356238,,1729403463,235496000,fcu
1729403446.3347905,2651,1729403446,332566720,,1729403463,333199000,fcu
1729403446.435574,2652,1729403446,434378608,,1729403463,435881000,fcu
1729403446.5369184,2653,1729403446,534766923,,1729403463,535706000,fcu
