Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1729403427.220608,6700,1729403427,219653157,,702904309000,1729402724314031934,1729402724313908992,2.607332944869995
1729403427.3202431,6701,1729403427,319633509,,703004340000,1729402724313990110,1729402724313904640,2.5893518924713135
1729403427.4213789,6702,1729403427,420617546,,703104245000,1729402724314570027,1729402724313902080,3.588258981704712
1729403427.523425,6703,1729403427,522637768,,703206841000,1729402724312977518,1729402724313894912,5.622278213500977
1729403427.6234183,6704,1729403427,622640712,,703306770000,1729402724313066527,1729402724313888000,5.592112064361572
1729403427.7234337,6705,1729403427,722668897,,703406857000,1729402724312992832,1729402724313880832,5.620222091674805
1729403427.8204703,6706,1729403427,819704249,,703504341000,1729402724314026666,1729402724313876736,2.6579620838165283
1729403427.9204836,6707,1729403427,919705138,,703604264000,1729402724314103832,1729402724313872896,2.6570370197296143
1729403428.0236535,6708,1729403428,22686879,,703707044000,1729402724312849980,1729402724313865216,5.568685054779053
1729403428.1203613,6709,1729403428,119734101,,703804661000,1729402724313721749,1729402724313860096,2.6861300468444824
1729403428.225398,6710,1729403428,224409508,,703906884000,1729402724313836748,1729402724313855488,7.35374116897583
1729403428.323236,6711,1729403428,322724212,,704006758000,1729402724313116739,1729402724313848576,5.683036804199219
1729403428.4235146,6712,1729403428,422750360,,704106754000,1729402724313129767,1729402724313841664,5.7162041664123535
1729403428.5204666,6713,1729403428,519755675,,704204341000,1729402724314034999,1729402724313837568,2.7460179328918457
1729403428.6204185,6714,1729403428,619803619,,704304297000,1729402724314125795,1729402724313833728,2.7452778816223145
1729403428.7235887,6715,1729403428,722804026,,704406865000,1729402724313050776,1729402724313826560,5.760000228881836
1729403428.8203993,6716,1729403428,819804674,,704504700000,1729402724313718341,1729402724313821696,2.757167100906372
1729403428.923392,6717,1729403428,922827878,,704606870000,1729402724313057424,1729402724313814784,5.784204006195068
1729403429.0234735,6718,1729403429,22895508,,704707067000,1729402724312935109,1729402724313807616,5.771073818206787
1729403429.1235101,6719,1729403429,122857156,,704806854000,1729402724313094730,1729402724313800960,5.799351215362549
1729403429.220565,6720,1729403429,219902156,,704904274000,1729402724314193072,1729402724313797632,2.850555896759033
1729403429.3204727,6721,1729403429,319879489,,705004271000,1729402724314181683,1729402724313794304,2.8371670246124268
1729403429.4205399,6722,1729403429,419895378,,705102134000,1729402724316327942,1729402724313797376,2.8509631156921387
1729403429.5235496,6723,1729403429,522906192,,705206821000,1729402724313159961,1729402724313790976,5.832944869995117
1729403429.6226838,6724,1729403429,621916118,,705306873000,1729402724312607118,1729402724313782784,4.8556671142578125
1729403429.7206988,6725,1729403429,719937841,,705404657000,1729402724313827887,1729402724313778432,2.8897030353546143
1729403429.82369,6726,1729403429,822935026,,705506907000,1729402724313078970,1729402724313771776,5.882297039031982
1729403429.9206004,6727,1729403429,919936618,,705604251000,1729402724314227433,1729402724313768448,2.9019079208374023
1729403430.0238647,6728,1729403430,22961618,,705706946000,1729402724313133933,1729402724313761792,5.748222827911377
1729403430.1208637,6729,1729403430,120142322,,705804214000,1729402724314379636,1729402724313758976,3.0805180072784424
1729403430.222839,6730,1729403430,222038155,,705906834000,1729402724312696183,1729402724313751040,5.00003719329834
