Time,data
1737285504.3280532,335.69
1737285504.4272196,335.92
1737285504.5253165,335.9
1737285504.6256423,336.04
1737285504.7277267,336.27
1737285504.828014,336.48
1737285504.9266682,336.43
1737285505.0249064,336.16
1737285505.1242023,335.73
1737285505.2272956,335.66
1737285505.325536,335.81
1737285505.4295619,336.01
1737285505.5323899,336.15
1737285505.631521,336.1
1737285505.7302125,336.1
1737285505.8286765,336.17
1737285505.9249127,336.01
1737285506.024945,335.59
1737285506.1245565,335.39
1737285506.2254026,334.88
1737285506.3247855,334.45
1737285506.425499,334.18
1737285506.5257564,334.24
1737285506.62459,334.57
1737285506.7266722,335.3
1737285506.8250103,335.72
1737285506.925097,335.63
1737285507.0249157,335.43
1737285507.124828,335.3
1737285507.2250671,335.29
1737285507.3255653,335.14
1737285507.423448,334.85
1737285507.5261724,334.6
1737285507.6246493,334.38
1737285507.7247198,334.79
1737285507.8250747,335.27
1737285507.9274046,335.83
1737285508.0267515,336.34
1737285508.1258907,336.96
1737285508.2250764,337.46
1737285508.3271616,337.29
1737285508.4265468,336.78
1737285508.5280454,336.33
1737285508.6271281,335.99
1737285508.7243638,336.0
1737285508.8257613,336.36
1737285508.9250717,336.49
1737285509.0266407,336.63
1737285509.1253936,336.49
1737285509.2298143,336.16
1737285509.3280826,336.03
1737285509.4272192,335.95
1737285509.5263414,336.03
1737285509.624915,336.0
1737285509.726775,336.2
1737285509.8267863,335.94
1737285509.9270387,335.85
1737285510.0261261,333.05
1737285510.1255076,332.75
1737285510.2259412,332.77
1737285510.324757,332.6
1737285510.4242797,332.53
1737285510.524962,332.27
1737285510.6257834,332.13
1737285510.7256641,331.93
1737285510.8255827,331.84
1737285510.9247825,331.89
1737285511.025273,331.79
1737285511.1254108,331.75
1737285511.2272522,331.71
1737285511.3255303,331.43
1737285511.4254398,331.3
1737285511.52414,331.28
1737285511.6256292,331.12
1737285511.7256641,330.95
1737285511.8262944,330.8
1737285511.927174,330.81
1737285512.0260499,330.87
1737285512.1266987,330.91
1737285512.2269897,330.93
1737285512.3257356,330.94
1737285512.4267225,330.97
1737285512.5266435,331.01
1737285512.6263614,331.0
1737285512.7244277,331.06
1737285512.8244007,331.11
1737285512.924934,331.1
1737285513.0244029,331.11
1737285513.124811,331.14
1737285513.2246878,331.18
1737285513.324311,331.19
1737285513.4258292,331.22
1737285513.52474,331.24
1737285513.6234722,331.26
1737285513.7236836,331.28
1737285513.8239403,331.31
1737285513.9233046,331.34
1737285514.023896,331.37
1737285514.1234543,331.39
1737285514.224221,331.42
1737285514.3235831,331.45
1737285514.4232922,331.47
1737285514.5246775,331.49
1737285514.6254692,331.52
1737285514.7251494,331.55
1737285514.8246891,331.57
1737285514.9263458,331.6
1737285515.025298,331.62
1737285515.1239128,331.65
1737285515.226019,331.68
1737285515.325974,331.71
1737285515.4261272,331.73
1737285515.5256784,331.76
1737285515.6261616,331.79
1737285515.7257333,331.81
1737285515.8255734,331.84
1737285515.9266856,331.86
1737285516.0263395,331.89
1737285516.12589,331.91
1737285516.2260334,331.94
