Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737285446.7316186,12735,1737285446,729896256,base_link,32.74,0.0
1737285446.83261,12736,1737285446,830892672,base_link,32.74,0.0
1737285446.9341824,12737,1737285446,931886784,base_link,32.74,0.0
1737285447.0324595,12738,1737285447,30881408,base_link,32.74,0.0
1737285447.1339655,12739,1737285447,131881408,base_link,32.73,0.0
1737285447.2302868,12740,1737285447,228876544,base_link,32.74,0.0
1737285447.3324852,12741,1737285447,330872192,base_link,32.74,0.0
1737285447.4311488,12742,1737285447,429866560,base_link,32.74,0.0
1737285447.5320246,12743,1737285447,529861952,base_link,32.73,0.0
1737285447.6322646,12744,1737285447,630858880,base_link,32.73,0.0
1737285447.7341359,12745,1737285447,732852224,base_link,32.73,0.0
1737285447.846279,12746,1737285447,828847872,base_link,32.73,0.0
1737285447.9352994,12747,1737285447,933839424,base_link,32.73,0.0
1737285448.0316095,12748,1737285448,29832512,base_link,32.73,0.0
1737285448.1343803,12749,1737285448,131827648,base_link,32.73,0.0
1737285448.231704,12750,1737285448,229823040,base_link,32.73,0.0
1737285448.3319616,12751,1737285448,329816384,base_link,32.73,0.0
1737285448.4307592,12752,1737285448,428812800,base_link,32.73,0.0
1737285448.5315402,12753,1737285448,529809216,base_link,32.73,0.0
1737285448.6312675,12754,1737285448,628803584,base_link,32.72,0.0
1737285448.734131,12755,1737285448,730801792,base_link,32.72,0.0
1737285448.8321056,12756,1737285448,829798464,base_link,32.72,0.0
1737285448.9353468,12757,1737285448,932796672,base_link,32.72,0.0
1737285449.0318532,12758,1737285449,29790016,base_link,32.73,0.0
1737285449.1340568,12759,1737285449,131785664,base_link,32.72,0.0
1737285449.235489,12760,1737285449,233782848,base_link,32.72,0.0
1737285449.3343558,12761,1737285449,332776960,base_link,32.72,0.0
1737285449.432257,12762,1737285449,429771840,base_link,32.72,0.0
1737285449.534095,12763,1737285449,531768512,base_link,32.71,0.0
1737285449.632318,12764,1737285449,630760832,base_link,32.72,0.0
1737285449.7332544,12765,1737285449,730754432,base_link,32.72,0.0
