Time,data
1729690947.9663258,-0.229
1729690948.0680165,-0.246
1729690948.1672995,-0.267
1729690948.2678378,-0.291
1729690948.3649855,-0.308
1729690948.4653244,-0.327
1729690948.565681,-0.344
1729690948.6656811,-0.358
1729690948.766221,-0.37
1729690948.8647747,-0.377
1729690948.9664054,-0.387
1729690949.0653417,-0.388
1729690949.1659281,-0.388
1729690949.2662165,-0.387
1729690949.365278,-0.385
1729690949.4676197,-0.387
1729690949.5714521,-0.391
1729690949.666842,-0.398
1729690949.771892,-0.409
1729690949.866764,-0.415
1729690949.9716778,-0.427
1729690950.066422,-0.438
1729690950.1707366,-0.448
1729690950.2664568,-0.454
1729690950.3716116,-0.459
1729690950.467013,-0.464
1729690950.5761702,-0.479
1729690950.6658566,-0.493
1729690950.7719834,-0.501
1729690950.8675468,-0.506
1729690950.9714675,-0.51
1729690951.0663505,-0.511
1729690951.169338,-0.507
1729690951.2666564,-0.505
1729690951.3706872,-0.505
1729690951.4668448,-0.51
1729690951.5692704,-0.52
1729690951.6662574,-0.522
1729690951.7668796,-0.524
1729690951.866215,-0.529
1729690951.9670749,-0.534
1729690952.0672166,-0.539
1729690952.1669867,-0.545
1729690952.2668524,-0.55
1729690952.3682814,-0.553
1729690952.4673483,-0.556
1729690952.567107,-0.558
1729690952.6670773,-0.563
1729690952.7667296,-0.57
1729690952.8698921,-0.565
1729690952.9670591,-0.559
1729690953.0689065,-0.553
1729690953.1676564,-0.546
1729690953.26747,-0.54
1729690953.3668275,-0.54
1729690953.464583,-0.545
1729690953.5671356,-0.55
1729690953.665061,-0.554
1729690953.7678425,-0.555
1729690953.8683248,-0.555
1729690953.9669843,-0.556
1729690954.0670092,-0.556
1729690954.1682677,-0.554
1729690954.2654016,-0.552
1729690954.36694,-0.545
1729690954.4655173,-0.536
1729690954.5653765,-0.534
1729690954.6670651,-0.537
1729690954.7671287,-0.541
1729690954.8677921,-0.536
1729690954.9675205,-0.526
1729690955.0676458,-0.516
1729690955.168276,-0.514
1729690955.263676,-0.512
1729690955.3646343,-0.514
1729690955.4661121,-0.514
1729690955.5649755,-0.517
1729690955.6673968,-0.525
1729690955.7673817,-0.532
1729690955.8670983,-0.536
1729690955.9661043,-0.54
1729690956.0667472,-0.544
1729690956.1670163,-0.547
1729690956.2658029,-0.546
1729690956.3653693,-0.55
1729690956.4662793,-0.558
1729690956.5658631,-0.565
1729690956.6671963,-0.568
1729690956.7648954,-0.568
1729690956.8649337,-0.568
1729690956.9662454,-0.568
1729690957.0652242,-0.57
1729690957.1650133,-0.573
1729690957.2662234,-0.575
1729690957.3660822,-0.574
1729690957.4656093,-0.573
1729690957.56541,-0.579
1729690957.6654067,-0.586
1729690957.7661908,-0.591
1729690957.8657176,-0.591
1729690957.9660232,-0.59
1729690958.0668314,-0.59
1729690958.1668365,-0.59
1729690958.2664232,-0.593
1729690958.3656366,-0.595
1729690958.466147,-0.597
1729690958.5654087,-0.596
1729690958.665919,-0.588
1729690958.7660928,-0.582
1729690958.866491,-0.576
1729690958.966467,-0.57
1729690959.0659482,-0.564
1729690959.1651034,-0.561
1729690959.2651377,-0.559
1729690959.3661847,-0.56
1729690959.465321,-0.561
1729690959.565355,-0.562
1729690959.6662524,-0.563
1729690959.7664049,-0.562
